Sequential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,,,,
50,c,,,,,18,2,74,2,295.5132593,,295.5045718,295.5132593,296.51316,296.51316,296.51316,296.51316,296.51316,297.5132526,297.5132526,298.332693,c,1,0.8163867,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,18,3,75,3,298.3461087,,298.3378368,298.3461087,299.346276,299.346276,299.346276,299.346276,299.346276,300.3462508,300.3462508,300.9146433,z,1,0.5517211,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,19,0,76,3,300.9294924,,300.9191668,300.9294924,301.9298883,301.9298883,301.9298883,301.9298883,301.9298883,302.9297677,302.9297677,303.7321884,z,1,0.7953662,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,19,1,77,3,303.7463501,,303.7379306,303.7463501,304.7467218,304.7467218,304.7467218,304.7467218,304.7467218,305.7461979,305.7461979,306.8656621,z,1,1.1161522,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,19,2,78,3,306.8794,,306.8710634,306.8794,307.8797818,307.8797818,307.8797818,307.8797818,307.8797818,308.8798532,308.8798532,309.3003585,z,1,0.4122833,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,19,3,79,2,309.3127395,,309.3052276,309.3127395,310.3129414,310.3129414,310.3129414,310.3129414,310.3129414,311.3129401,311.3129401,311.8991473,c,1,0.5800413,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,20,0,80,3,311.912687,,311.9047133,311.912687,312.912856,312.912856,312.912856,312.912856,312.912856,313.9128833,313.9128833,314.5475261,z,1,0.6179133,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,20,1,81,0,314.5625979,,314.5522154,314.5625979,315.5629029,315.5629029,315.5629029,315.5629029,315.5629029,316.5630472,316.5630472,317.2649222,x,1,0.692184,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,20,2,82,3,317.2792178,,317.2697325,317.2792178,318.2794741,318.2794741,318.2794741,318.2794741,318.2794741,319.2794018,319.2794018,319.9310825,z,1,0.6415483,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,20,3,83,0,319.9457292,,319.9366637,319.9457292,320.9459951,320.9459951,320.9459951,320.9459951,320.9459951,321.9458823,321.9458823,322.6310116,x,1,0.6726839,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,21,0,84,0,322.6457074,,322.6361673,322.6457074,323.645936,323.645936,323.645936,323.645936,323.645936,324.6458985,324.6458985,325.4314999,x,1,0.7809793,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,21,1,85,3,325.4457657,,325.4374961,325.4457657,326.4461007,326.4461007,326.4461007,326.4461007,326.4461007,327.4458077,327.4458077,327.9648468,z,1,0.5150729,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,21,2,86,2,327.9792777,,327.9701662,327.9792777,328.9793898,328.9793898,328.9793898,328.9793898,328.9793898,329.9792547,329.9792547,331.1318033,c,1,1.1483341,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,21,3,87,2,331.1455775,,331.1371031,331.1455775,332.1458091,332.1458091,332.1458091,332.1458091,332.1458091,333.1457781,333.1457781,334.2471854,c,1,1.0896888,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,22,0,88,0,334.2623957,,334.2520496,334.2623957,335.2625853,335.2625853,335.2625853,335.2625853,335.2625853,336.2626119,336.2626119,337.113891,x,1,0.8399676,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,22,1,89,3,337.1334497,,337.1184461,337.1334497,338.1460388,338.1304676,338.1304676,338.1304676,338.1304676,339.1290068,339.1290068,339.9805573,z,1,0.8399268,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,22,2,90,3,339.9954137,,339.9851948,339.9954137,340.9957658,340.9957658,340.9957658,340.9957658,340.9957658,341.9956023,341.9956023,342.7479017,z,1,0.7479473,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,22,3,91,1,342.7621002,,342.7536627,342.7621002,343.7624147,343.7624147,343.7624147,343.7624147,343.7624147,344.7622924,344.7622924,345.7479213,v,1,0.9779467,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,23,0,92,2,345.7620499,,345.7529146,345.7620499,346.7627668,346.7627668,346.7627668,346.7627668,346.7627668,347.7623431,347.7623431,348.4638331,c,1,0.698966,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,23,1,93,0,348.4787366,,348.4675017,348.4787366,349.4793154,349.4793154,349.4793154,349.4793154,349.4793154,350.4788923,350.4788923,351.3974563,x,1,0.909502,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,23,2,94,0,351.4120054,,351.4019882,351.4120054,352.4123347,352.4123347,352.4123347,352.4123347,352.4123347,353.4122886,353.4122886,354.1299076,x,1,0.7057037,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,23,3,95,2,354.145207,,354.1336071,354.145207,355.1453434,355.1453434,355.1453434,355.1453434,355.1453434,356.1453172,356.1453172,356.8970677,c,1,0.7448166,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,24,0,96,2,356.9118893,,356.9020322,356.9118893,357.9122104,357.9122104,357.9122104,357.9122104,357.9122104,358.9120712,358.9120712,359.7635453,c,1,0.8425252,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,24,1,97,2,359.7786994,,359.7670896,359.7786994,360.7787771,360.7787771,360.7787771,360.7787771,360.7787771,361.7790288,361.7790288,362.3803878,c,1,0.5972234,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,24,2,98,2,362.3952875,,362.3865224,362.3952875,363.395345,363.395345,363.395345,363.395345,363.395345,364.3953242,364.3953242,365.0642767,c,1,0.6619167,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,24,3,99,2,365.0784308,,365.0690367,365.0784308,366.0786222,366.0786222,366.0786222,366.0786222,366.0786222,367.0786535,367.0786535,367.4975867,c,1,0.4123227,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,25,0,100,2,367.5117203,,367.5025314,367.5117203,368.5120708,368.5120708,368.5120708,368.5120708,368.5120708,369.511962,369.511962,370.0473655,c,1,0.5216791,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,25,1,101,0,370.0616116,,370.0513853,370.0616116,371.0619695,371.0619695,371.0619695,371.0619695,371.0619695,372.061908,372.061908,372.7633993,x,1,0.6873811,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,25,2,102,2,372.7788233,,372.7670496,372.7788233,373.7788413,373.7788413,373.7788413,373.7788413,373.7788413,374.7783469,374.7783469,375.3963922,c,1,0.6054484,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,25,3,103,3,375.4115644,,375.4009969,375.4115644,376.4118889,376.4118889,376.4118889,376.4118889,376.4118889,377.411787,377.411787,378.1807258,z,1,0.7646659,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,26,0,104,1,378.1949539,,378.1844677,378.1949539,379.1948702,379.1948702,379.1948702,379.1948702,379.1948702,380.1950102,380.1950102,380.830897,v,1,0.6321443,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,26,1,105,1,380.8446731,,380.8368444,380.8446731,381.8453218,381.8453218,381.8453218,381.8453218,381.8453218,382.8451108,382.8451108,383.3970703,v,1,0.5458792,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,26,2,106,0,383.4117579,,383.4024121,383.4117579,384.4117621,384.4117621,384.4117621,384.4117621,384.4117621,385.4117281,385.4117281,386.2635246,x,1,0.8479445,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,26,3,107,1,386.2780094,,386.2689291,386.2780094,387.2783765,387.2783765,387.2783765,387.2783765,387.2783765,388.2783837,388.2783837,388.9470026,v,1,0.6637807,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,27,0,108,1,388.9612914,,388.9522271,388.9612914,389.961811,389.961811,389.961811,389.961811,389.961811,390.9615802,390.9615802,391.7294314,v,1,0.7571909,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,27,1,109,2,391.7446892,,391.7342852,391.7446892,392.7449235,392.7449235,392.7449235,392.7449235,392.7449235,393.7449067,393.7449067,394.396993,c,1,0.6486346,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,27,2,110,3,394.4111814,,394.4021998,394.4111814,395.4115881,395.4115881,395.4115881,395.4115881,395.4115881,396.4114902,396.4114902,397.0302365,z,1,0.6113127,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,27,3,111,1,397.044434,,397.0370229,397.044434,398.0446581,398.0446581,398.0446581,398.0446581,398.0446581,399.0446433,399.0446433,400.0461403,v,1,0.9855999,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,28,0,112,3,400.0612778,,400.0493651,400.0612778,401.0614126,401.0614126,401.0614126,401.0614126,401.0614126,402.0614152,402.0614152,402.9626836,z,1,0.8896282,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,28,1,113,0,402.9778134,,402.9673901,402.9778134,403.9782458,403.9782458,403.9782458,403.9782458,403.9782458,404.9777796,404.9777796,405.7626754,x,1,0.7721502,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,28,2,114,1,405.777612,,405.767863,405.777612,406.7780175,406.7780175,406.7780175,406.7780175,406.7780175,407.7777502,407.7777502,409.2633739,v,1,1.4682149,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,28,3,115,3,409.2778889,,409.269149,409.2778889,410.2779632,410.2779632,410.2779632,410.2779632,410.2779632,411.2779734,411.2779734,411.8625133,z,1,0.581821,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,29,0,116,1,411.8778305,,411.8666667,411.8778305,412.8780154,412.8780154,412.8780154,412.8780154,412.8780154,413.8780208,413.8780208,414.4128273,v,1,0.5250908,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,29,1,117,0,414.4275303,,414.417527,414.4275303,415.4277256,415.4277256,415.4277256,415.4277256,415.4277256,416.4278027,416.4278027,417.5133203,x,1,1.0814091,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,29,2,118,0,417.5275536,,417.5189111,417.5275536,418.5279921,418.5279921,418.5279921,418.5279921,418.5279921,419.5278182,419.5278182,420.7460337,x,1,1.2019442,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,29,3,119,1,420.7607686,,420.7509822,420.7607686,421.761165,421.761165,421.761165,421.761165,421.761165,422.7609963,422.7609963,424.245679,v,1,1.4705908,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,30,0,120,0,424.2607127,,424.250296,424.2607127,425.261022,425.261022,425.261022,425.261022,425.261022,426.2613644,426.2613644,427.0802119,x,1,0.8133251,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,30,1,121,0,427.0939495,,427.0854799,427.0939495,428.094246,428.094246,428.094246,428.094246,428.094246,429.0941556,429.0941556,429.7624045,x,1,0.6562571,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,30,2,122,1,429.7814863,,429.7670121,429.7814863,430.7941469,430.7774807,430.7774807,430.7774807,430.7774807,431.777585,431.777585,432.8287887,v,1,1.0483747,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,30,3,123,0,432.8439905,,432.8329452,432.8439905,433.8438753,433.8438753,433.8438753,433.8438753,433.8438753,434.8439352,434.8439352,435.4126125,x,1,0.561447,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,31,0,124,2,435.4271493,,435.4173233,435.4271493,436.4275994,436.4275994,436.4275994,436.4275994,436.4275994,437.4273841,437.4273841,438.530351,c,1,1.0971792,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,31,1,125,1,438.5437585,,438.536182,438.5437585,439.5440295,439.5440295,439.5440295,439.5440295,439.5440295,440.5438931,440.5438931,441.0619152,v,1,0.5013179,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,31,2,126,3,441.0771924,,441.0666635,441.0771924,442.0780285,442.0780285,442.0780285,442.0780285,442.0780285,443.0773278,443.0773278,444.0122171,z,1,0.9182437,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,31,3,127,3,444.0269742,,444.0170692,444.0269742,445.0276366,445.0276366,445.0276366,445.0276366,445.0276366,446.0273973,446.0273973,446.8462261,z,1,0.8141583,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,32,0,128,3,446.8603619,,446.8513405,446.8603619,447.8606021,447.8606021,447.8606021,447.8606021,447.8606021,448.8603942,448.8603942,449.7620486,z,1,0.8872385,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,32,1,129,1,449.77703,,449.7664317,449.77703,450.7772583,450.7772583,450.7772583,450.7772583,450.7772583,451.7771564,451.7771564,452.728652,v,1,0.9404725,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,32,2,130,3,452.743423,,452.7332567,452.743423,453.7436994,453.7436994,453.7436994,453.7436994,453.7436994,454.7436731,454.7436731,455.8784474,z,1,1.1181606,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,32,3,131,1,455.8934433,,455.8831192,455.8934433,456.8938972,456.8938972,456.8938972,456.8938972,456.8938972,457.8934915,457.8934915,459.1783841,v,1,1.269006,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,33,0,132,2,459.1933308,,459.1832477,459.1933308,460.1936459,460.1936459,460.1936459,460.1936459,460.1936459,461.1934818,461.1934818,462.8783987,c,1,1.6733024,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,33,1,133,1,462.8932838,,462.8831499,462.8932838,463.893502,463.893502,463.893502,463.893502,463.893502,464.8933438,464.8933438,465.7615787,v,1,0.8526837,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,33,2,134,2,465.776654,,465.7662419,465.776654,466.7768621,466.7768621,466.7768621,466.7768621,466.7768621,467.7768226,467.7768226,468.6114435,c,1,0.8270894,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,33,3,135,3,468.6266546,,468.6149941,468.6266546,469.6270181,469.6270181,469.6270181,469.6270181,469.6270181,470.6269075,470.6269075,471.4448363,z,1,0.8058492,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,34,0,136,2,471.4599113,,471.4494971,471.4599113,472.460179,472.460179,472.460179,472.460179,472.460179,473.4601024,473.4601024,474.4949277,c,1,1.0230053,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,34,1,137,0,474.5098418,,474.499654,474.5098418,475.5102693,475.5102693,475.5102693,475.5102693,475.5102693,476.5101258,476.5101258,477.5125845,x,1,0.9968527,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,34,2,138,1,477.5265134,,477.5185177,477.5265134,478.5271902,478.5271902,478.5271902,478.5271902,478.5271902,479.5266695,479.5266695,480.3952112,v,1,0.8638829,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,34,3,139,2,480.4097191,,480.4004413,480.4097191,481.4099809,481.4099809,481.4099809,481.4099809,481.4099809,482.4099888,482.4099888,483.4126763,c,1,0.9976595,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,35,0,140,1,483.4267889,,483.4192881,483.4267889,484.4265545,484.4265545,484.4265545,484.4265545,484.4265545,485.4265977,485.4265977,486.7284206,v,1,1.2944458,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,35,1,141,3,486.7428181,,486.7332807,486.7428181,487.7431754,487.7431754,487.7431754,487.7431754,487.7431754,488.7432301,488.7432301,489.6112768,z,1,0.8543404,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,35,2,142,3,489.6264296,,489.6156906,489.6264296,490.626649,490.626649,490.626649,490.626649,490.626649,491.626374,491.626374,492.878051,z,1,1.2367526,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,35,3,143,3,492.8930484,,492.8824807,492.8930484,493.8931276,493.8931276,493.8931276,493.8931276,493.8931276,494.893008,494.893008,495.4279589,z,1,0.5197612,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,36,0,144,0,495.4429831,,495.432944,495.4429831,496.4429898,496.4429898,496.4429898,496.4429898,496.4429898,497.442964,497.442964,498.3116383,x,1,0.8610399,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,36,1,145,2,498.3261156,,498.3169445,498.3261156,499.326416,499.326416,499.326416,499.326416,499.326416,500.3263139,500.3263139,501.2282432,c,1,0.8945792,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,36,2,146,3,501.2426183,,501.2332674,501.2426183,502.2431278,502.2431278,502.2431278,502.2431278,502.2431278,503.2431946,503.2431946,503.9111845,z,1,0.6648931,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,36,3,147,1,503.925954,,503.9159151,503.925954,504.926416,504.926416,504.926416,504.926416,504.926416,505.9261746,505.9261746,506.5953527,v,1,0.6649638,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,37,0,148,0,506.6093432,,506.6007512,506.6093432,507.609606,507.609606,507.609606,507.609606,507.609606,508.6095769,508.6095769,509.2442307,x,1,0.622037,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,37,1,149,2,509.2592354,,509.2493343,509.2592354,510.2593904,510.2593904,510.2593904,510.2593904,510.2593904,511.2595655,511.2595655,511.9277658,c,1,0.6575996,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,37,2,150,0,511.9423986,,511.9323826,511.9423986,512.9426038,512.9426038,512.9426038,512.9426038,512.9426038,513.9427203,513.9427203,514.795431,x,1,0.8468323,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,37,3,151,2,514.8091211,,514.8007897,514.8091211,515.8094047,515.8094047,515.8094047,515.8094047,515.8094047,516.8094176,516.8094176,517.6273783,c,1,0.8043834,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,38,0,152,2,517.6425344,,517.6319187,517.6425344,518.6425695,518.6425695,518.6425695,518.6425695,518.6425695,519.6425783,519.6425783,520.5938152,c,1,0.9339393,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
50,c,,,,,38,1,153,2,520.6092685,,520.5979646,520.6092685,521.6091217,521.6091217,521.6091217,521.6091217,521.6091217,522.6092778,522.6092778,523.493906,c,1,0.8683336,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,38,2,154,1,523.5089592,,523.4985943,523.5089592,524.5093432,524.5093432,524.5093432,524.5093432,524.5093432,525.5093022,525.5093022,526.4289027,v,1,0.9163697,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,38,3,155,0,526.4421433,,526.4339905,526.4421433,527.4424219,527.4424219,527.4424219,527.4424219,527.4424219,528.4423988,528.4423988,529.412123,x,1,0.9670492,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,39,0,156,0,529.4256527,,529.4178622,529.4256527,530.4257385,530.4257385,530.4257385,530.4257385,530.4257385,531.4256774,531.4256774,532.5275183,x,1,1.0876387,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,39,1,157,1,532.5420406,,532.5330622,532.5420406,533.5425336,533.5425336,533.5425336,533.5425336,533.5425336,534.5423437,534.5423437,535.710578,v,1,1.1539286,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,39,2,158,0,535.7255051,,535.715523,535.7255051,536.7256197,536.7256197,536.7256197,536.7256197,536.7256197,537.725657,537.725657,538.7276772,x,1,0.9989773,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,39,3,159,0,538.7419505,,538.7329565,538.7419505,539.7424802,539.7424802,539.7424802,539.7424802,539.7424802,540.7420478,540.7420478,541.7775326,x,1,1.030503,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,40,0,160,1,541.7921361,,541.7828723,541.7921361,542.7924163,542.7924163,542.7924163,542.7924163,542.7924163,543.7919956,543.7919956,544.4769132,v,1,0.6680308,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,40,1,161,3,544.492056,,544.4823879,544.492056,545.492174,545.492174,545.492174,545.492174,545.492174,546.4920967,546.4920967,547.0602276,z,1,0.5519028,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,40,2,162,1,547.0755167,,547.0652518,547.0755167,548.075612,548.075612,548.075612,548.075612,548.075612,549.075286,549.075286,549.6432712,v,1,0.5606188,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,40,3,163,0,549.6584951,,549.6466592,549.6584951,550.6587555,550.6587555,550.6587555,550.6587555,550.6587555,551.6586317,551.6586317,552.1936013,x,1,0.5216964,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-50,x,,,,,41,0,164,0,552.2087689,,552.199094,552.2087689,553.2091136,553.2091136,553.2091136,553.2091136,553.2091136,554.2088555,554.2088555,554.8439884,x,1,0.6198564,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
150,v,,,,,41,1,165,1,554.858612,,554.8497062,554.858612,555.8587672,555.8587672,555.8587672,555.8587672,555.8587672,556.8586421,556.8586421,557.4766809,v,1,0.6055239,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
-150,z,,,,,41,2,166,3,557.4917324,,557.4812843,557.4917324,558.4917543,558.4917543,558.4917543,558.4917543,558.4917543,559.4916819,559.4916819,560.2108609,z,1,0.7129276,None,P2,1,2024-10-17_16h56.10.080,untitled,2024.1.5,None,2024-10-17 16h56.23.401275 +0530
