word,colour,condition,cor_res,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,text_2.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Trail.started,fixation.started,key_resp.started,text.started,fixation.stopped,Trail.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,Thank_you.started,text_3.started,text_3.stopped,Thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Window,blue,C,b,0,9,9,23,13.705427900189534,,,,,,,,,13.692303800024092,13.705427900189534,13.705427900189534,14.205436900025234,14.205436900025234,15.107139900093898,b,1,1.3955987999215722,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Chalk,green,C,g,0,10,10,2,15.122029700083658,,,,,,,,,15.108260500011966,15.122029700083658,15.122029700083658,15.62213210016489,15.62213210016489,16.29104690020904,g,1,1.1555335000157356,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Box,red,C,r,0,11,11,5,16.305409300141037,,,,,,,,,16.29206100013107,16.305409300141037,16.305409300141037,16.80555050005205,16.80555050005205,17.50765430019237,r,1,1.1911754000466317,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
School,blue,C,b,0,12,12,3,17.521951000206172,,,,,,,,,17.508779800031334,17.521951000206172,17.521951000206172,18.022129600169137,18.022129600169137,18.674105600221083,b,1,1.1414081000257283,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Broom,red,C,r,0,13,13,21,18.68855190020986,,,,,,,,,18.67507360014133,18.68855190020986,18.68855190020986,19.189020600169897,19.189020600169897,19.907213700003922,b,0,1.2109773999545723,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Bomb,yellow,I,y,0,14,14,24,19.921889800112695,,,,,,,,,19.908191200112924,19.921889800112695,19.921889800112695,20.4219969001133,20.4219969001133,21.741207200102508,y,1,1.8112005000002682,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Wall,red,C,r,0,15,15,9,21.755117200082168,,,,,,,,,21.74226800003089,21.755117200082168,21.755117200082168,22.25531160016544,22.25531160016544,23.174069500062615,g,0,1.4019677999895066,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Lonely,red,I,r,0,16,16,17,23.1883582000155,,,,,,,,,23.17525410000235,23.1883582000155,23.1883582000155,23.688585099997,23.688585099997,25.94109470001422,r,1,2.737663999898359,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Guilt,red,I,r,0,17,17,1,25.955476000206545,,,,,,,,,25.942081700079143,25.955476000206545,25.955476000206545,26.455464200116694,26.455464200116694,27.60631150007248,r,1,1.6360308001749218,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Dear,blue,C,b,0,18,18,19,27.62190780020319,,,,,,,,,27.607048000209033,27.62190780020319,27.62190780020319,28.12204480008222,28.12204480008222,29.007733300095424,b,1,1.3761138000991195,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Terror,yellow,I,y,0,19,19,8,29.022109400015324,,,,,,,,,29.00857420009561,29.022109400015324,29.022109400015324,29.522006900049746,29.522006900049746,31.057090000016615,y,1,2.018082099966705,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Cancer,red,I,r,0,20,20,29,31.071775700198486,,,,,,,,,31.058174500009045,31.071775700198486,31.071775700198486,31.571983700152487,31.571983700152487,32.24047220009379,r,1,1.1618554999586195,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Misery,red,I,r,0,21,21,25,32.255455900216475,,,,,,,,,32.24120410019532,32.255455900216475,32.255455900216475,32.75759720010683,32.75759720010683,34.374007100006565,r,1,2.102245399961248,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Despair,yellow,I,y,0,22,22,20,34.3883498001378,,,,,,,,,34.375024400185794,34.3883498001378,34.3883498001378,34.888275400036946,34.888275400036946,36.73991470015608,y,1,2.3374594000633806,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Anxious,green,I,g,0,23,23,6,36.7551192000974,,,,,,,,,36.74089350015856,36.7551192000974,36.7551192000974,37.25510230008513,37.25510230008513,38.74007460009307,g,1,1.9728165999986231,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Tree,blue,C,b,0,24,24,27,38.75510160019621,,,,,,,,,38.74106210004538,38.75510160019621,38.75510160019621,39.25513400021009,39.25513400021009,39.92332860012539,b,1,1.1608752000611275,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Clock,red,C,r,0,25,25,13,39.93835320021026,,,,,,,,,39.924212800106034,39.93835320021026,39.93835320021026,40.438265500124544,40.438265500124544,41.189900800120085,r,1,1.249789300141856,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Pain,blue,I,b,0,26,26,15,41.204833400202915,,,,,,,,,41.190895500127226,41.204833400202915,41.204833400202915,41.704887700034305,41.704887700034305,42.53904480021447,r,0,1.3241628999821842,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Death,green,I,g,0,27,27,10,42.55473540001549,,,,,,,,,42.539791700197384,42.55473540001549,42.55473540001549,43.0384804001078,43.05525970016606,43.756391800008714,g,1,1.194764600135386,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Hate,green,I,g,0,28,28,22,43.77258089999668,,,,,,,,,43.757429000223055,43.77258089999668,43.77258089999668,44.27169390022755,44.27169390022755,45.74056790000759,g,1,1.9584819001611322,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Murder,green,I,g,0,29,29,18,45.754926200024784,,,,,,,,,45.74177060020156,45.754926200024784,45.754926200024784,46.25494030001573,46.25494030001573,47.9068531000521,g,1,2.1471897999290377,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
Fear,yellow,I,y,0,30,30,28,47.921476600226015,,,,,,,,,47.907875900156796,47.921476600226015,47.921476600226015,48.421637300169095,48.421637300169095,49.841021300060675,y,1,1.9169675998855382,None,,,,,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,49.84181120013818,49.854940000222996,50.85523540014401,50.83983170008287,12,001,2024-12-04_15h02.16.690,emotional_stroop,2024.1.5,None,2024-12-04 15h02.27.404234 +0530,
