delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,17,7,211,4,848.8376982002519,,848.8242885000072,848.8376982002519,849.8380042002536,849.8380042002536,849.8380042002536,850.2063049003482,space,0.3516553998924792,None,850.2073216000572,850.6212320668312,850.9272333001718,850.9126662001945,850.9127224003896,850.9272333001718,850.9272333001718,850.9272333001718,852.4234493002295,200,1,[1.5083054997958243],[1.5083197001367807],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,17,8,212,11,852.4377797003835,,852.4249189002439,852.4377797003835,853.4376766001806,853.4376766001806,853.4376766001806,853.7726090000942,space,0.31859869975596666,None,853.7735482002608,854.4876697669426,854.7968131001107,854.7826460003853,854.7826857003383,854.7968131001107,854.7968131001107,854.7968131001107,856.4559768000618,600,1,[1.6707084001973271],[1.6707186000421643],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,400,unexp,17,9,213,0,856.4712926000357,,856.4579563001171,856.4712926000357,857.4710957002826,857.4710957002826,857.4710957002826,858.1051443000324,space,0.6174925002269447,None,858.1058124001138,858.220474367092,,858.5040898001753,858.5041485000402,858.5202492000535,858.5202492000535,858.5202492000535,860.2730168001726,300,1,[1.7661538999527693],[1.766166300047189],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,400,unexp,17,10,214,2,860.2878919001669,,860.2745823003352,860.2878919001669,861.2876905002631,861.2876905002631,861.2876905002631,861.5565522001125,space,0.2634274000301957,None,861.5575682003982,862.2709491667958,862.579531100113,862.5631009000354,862.5631625000387,862.579531100113,862.579531100113,862.579531100113,863.7060806001537,800,1,[1.140322799794376],[1.1403327998705208],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,17,11,215,9,863.7206517001614,,863.7069012001157,863.7206517001614,864.7211003000848,864.7211003000848,864.7211003000848,864.9225234002806,space,0.19478610018268228,None,864.9232532000169,865.0377036668981,865.3480076002888,865.3327575000003,865.3328037001193,865.3480076002888,865.3480076002888,865.3480076002888,866.5228892001323,300,1,[1.1870680996216834],[1.187079199589789],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,18,0,216,6,866.5375580000691,,866.5243791001849,866.5375580000691,867.5374678000808,867.5374678000808,867.5374678000808,867.5725195002742,space,0.02376720029860735,None,867.5735703003593,867.6879526670712,867.9996225000359,867.9833596004173,867.9834287003614,867.9996225000359,867.9996225000359,867.9996225000359,868.9733509002253,100,1,[0.9864227999933064],[0.9864349998533726],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,400,unexp,18,1,217,2,868.9876311002299,,868.974766000174,868.9876311002299,869.987467800267,869.987467800267,869.987467800267,870.0724468003027,space,0.07343730004504323,None,870.0734390001744,870.7873300668473,871.1086339000612,871.0922574000433,871.0923046004027,871.1086339000612,871.1086339000612,871.1086339000612,872.5061151003465,600,1,[1.41136769996956],[1.411380199715495],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,18,2,218,5,872.5209292001091,,872.5070805000141,872.5209292001091,873.520433400292,873.520433400292,873.520433400292,873.5896134003997,space,0.06356920022517443,None,873.5907914000563,874.303914167049,874.6172400000505,874.6026034001261,874.6026480002329,874.6172400000505,874.6172400000505,874.6172400000505,875.8054220001213,800,1,[1.2004293999634683],[1.200442399829626],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,18,3,219,7,875.8209207002074,,875.8073743004352,875.8209207002074,876.8208775999956,876.8208775999956,876.8208775999956,877.1575194001198,space,0.3214102000929415,None,877.1583270002156,877.5701248669686,,877.8531265002675,877.8531821002252,877.8676355001517,877.8676355001517,877.8676355001517,878.7388029000722,300,1,[0.8831344000063837],[0.8831460997462273],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,18,4,220,8,878.7544838003814,,878.7400578004308,878.7544838003814,879.754140900448,879.754140900448,879.754140900448,880.5229844003916,space,0.7614114000461996,None,880.5239820000716,881.2369669667135,881.5472687003203,881.53152830014,881.531567200087,881.5472687003203,881.5472687003203,881.5472687003203,882.771978400182,800,1,[1.2384085999801755],[1.2384192999452353],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,400,unexp,18,5,221,1,882.7872306001373,,882.7732659000903,882.7872306001373,883.7870961003937,883.7870961003937,883.7870961003937,883.8389840000309,space,0.04771179985255003,None,883.8397984001786,884.2535354667964,884.5734440004453,884.5533383004367,884.5533960000612,884.5734440004453,884.5734440004453,884.5734440004453,885.6387795000337,300,1,[1.08265749970451],[1.0826679999008775],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,18,6,222,9,885.6538323001005,,885.6399810002185,885.6538323001005,886.6537804002874,886.6537804002874,886.6537804002874,886.738548300229,space,0.07412739982828498,None,886.739249500446,886.8535163668605,887.1628021001816,887.1475165002048,887.1475597000681,887.1628021001816,887.1628021001816,887.1628021001816,888.522912400309,500,1,[1.3723224001005292],[1.3723349999636412],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,18,7,223,4,888.5368136004545,,888.5242771003395,888.5368136004545,889.5371346003376,889.5371346003376,889.5371346003376,889.8393844002858,space,0.28823209973052144,None,889.8404014003463,890.2533614668685,890.5680224001408,890.552665900439,890.5527111003175,890.5680224001408,890.5680224001408,890.5680224001408,893.5720497001894,100,1,[3.016757099889219],[3.0167710999958217],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,400,unexp,18,8,224,0,893.5869238004088,,893.5737411002629,893.5869238004088,894.586996700149,894.586996700149,894.586996700149,894.8716846001334,space,0.27911000000312924,None,894.8725916002877,894.9872933668705,895.2974761002697,895.2826517000794,895.2826926000416,895.2974761002697,895.2974761002697,895.2974761002697,896.7218030001968,400,1,[1.4363810997456312],[1.4363968996331096],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,18,9,225,11,896.7368154004216,,896.7231461000629,896.7368154004216,897.7369257002138,897.7369257002138,897.7369257002138,897.8054126002826,space,0.057624599896371365,None,897.8060664003715,898.5204392667549,898.8266539000906,898.812527500093,898.8125665001571,898.8266539000906,898.8266539000906,898.8266539000906,902.055477200076,600,1,[3.240635800175369],[3.240650000050664],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,18,10,226,3,902.0699523002841,,902.0570656000637,902.0699523002841,903.0698786000721,903.0698786000721,903.0698786000721,903.3724333001301,space,0.2908613998442888,None,903.373432200402,903.4869407667468,903.7969907000661,903.7825380000286,903.7825810001232,903.7969907000661,903.7969907000661,903.7969907000661,905.6560843000188,100,1,[1.870464799925685],[1.8704833998344839],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,18,11,227,10,905.6700242003426,,905.6575950002298,905.6700242003426,906.6703680003993,906.6703680003993,906.6703680003993,907.0385003001429,space,0.36099479999393225,None,907.0397463003173,907.4532703669431,907.7672226000577,907.7526087001897,907.7526541003026,907.7672226000577,907.7672226000577,907.7672226000577,909.4721426004544,200,1,[1.716538400389254],[1.7165506002493203],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,19,0,228,3,909.4867334002629,,909.4742442001589,909.4867334002629,910.4868263001554,910.4868263001554,910.4868263001554,911.4064573002979,space,0.9025555001571774,None,911.407377100084,911.5200223667237,911.8275730004534,911.8129087002017,911.8129524001852,911.8275730004534,911.8275730004534,911.8275730004534,913.6398849003017,400,1,[1.824091600254178],[1.8241095002740622],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,400,unexp,19,1,229,2,913.6536983000115,,913.6414915001951,913.6536983000115,914.6534912004136,914.6534912004136,914.6534912004136,914.6888235001825,space,0.02586660021916032,None,914.6898877001368,915.4029916669863,915.716694300063,915.7027250002138,915.7027754001319,915.716694300063,915.716694300063,915.716694300063,917.3889136002399,500,1,[1.6837801998481154],[1.6837897999212146],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,19,2,230,6,917.4036044999957,,917.389906400349,917.4036044999957,918.4034534003586,918.4034534003586,918.4034534003586,918.7886048001237,space,0.3799566002562642,None,918.7895788000897,918.9033410670856,919.2196515002288,919.2031476004049,919.2032001004554,919.2196515002288,919.2196515002288,919.2196515002288,920.8058651001193,300,1,[1.5990300001576543],[1.5990432002581656],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,19,3,231,5,920.8200091002509,,920.8072937000543,920.8200091002509,921.8199301999994,921.8199301999994,921.8199301999994,921.8377836002037,space,0.008973500225692987,None,921.8387671001256,922.5525895669746,922.8617039001547,922.8464293000288,922.8464808003046,922.8617039001547,922.8617039001547,922.8617039001547,923.6740671000443,400,1,[0.8246217002160847],[0.8246379001066089],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,19,4,232,9,923.6869244002737,,923.6752845002338,923.6869244002737,924.6863011000678,924.6863011000678,924.6863011000678,925.1387197002769,space,0.44522729981690645,None,925.1394451004453,925.2531316667485,925.5678937002085,925.5527381002903,925.5527916001156,925.5678937002085,925.5678937002085,925.5678937002085,926.4550679000095,500,1,[0.8996419003233314],[0.8996574999764562],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,400,unexp,19,5,233,1,926.4697073004209,,926.4562089000829,926.4697073004209,927.4698441000655,927.4698441000655,927.4698441000655,927.4893638002686,space,0.017100099939852953,None,927.4903027000837,927.9029409667166,928.2171314000152,928.2024606000632,928.2025009002537,928.2171314000152,928.2171314000152,928.2171314000152,929.4552736002952,400,1,[1.2500871997326612],[1.250101000070572],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,19,6,234,11,929.4699558001012,,929.4566169003956,929.4699558001012,930.4698849003762,930.4698849003762,930.4698849003762,930.9048132002354,space,0.41973230009898543,None,930.9056550003588,931.6196054667855,931.9276035004295,931.9124862002209,931.9125342001207,931.9276035004295,931.9276035004295,931.9276035004295,933.4210674003698,800,1,[1.5061197998002172],[1.5061311000026762],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,19,7,235,10,933.4361937004142,,933.4224148001522,933.4361937004142,934.4359502000734,934.4359502000734,934.4359502000734,934.8053807001561,space,0.36157240020111203,None,934.8061825004406,935.2195833670596,935.5278467000462,935.5126856002025,935.5127361002378,935.5278467000462,935.5278467000462,935.5278467000462,937.2380011002533,300,1,[1.7224980001337826],[1.7225156002677977],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,19,8,236,4,937.2529164003208,,937.2391759003513,937.2529164003208,938.2530524004251,938.2530524004251,938.2530524004251,938.4706909004599,space,0.20153160020709038,None,938.4713625004515,938.8861916671196,939.1973935002461,939.1827113004401,939.1827610000037,939.1973935002461,939.1973935002461,939.1973935002461,940.4220886002295,100,1,[1.2365304003469646],[1.2365431999787688],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,19,9,237,8,940.4363456000574,,940.423201800324,940.4363456000574,941.43595200032,941.43595200032,941.43595200032,941.704674300272,space,0.2551426999270916,None,941.7056112000719,942.419297867051,942.7301754001528,942.7128300000913,942.7128919004463,942.7301754001528,942.7301754001528,942.7301754001528,944.4881101003848,500,1,[1.7722549997270107],[1.772268499713391],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,400,unexp,19,10,238,0,944.5027941004373,,944.4896896001883,944.5027941004373,945.5032359003089,945.5032359003089,945.5032359003089,945.8377577001229,space,0.32876909989863634,None,945.8385046003386,945.9527144670176,946.268446800299,946.2524411003105,946.2524768002331,946.268446800299,946.268446800299,946.268446800299,947.3715199003927,200,1,[1.1167411003261805],[1.1167589002288878],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,19,11,239,7,947.3857582001947,,947.372884100303,947.3857582001947,948.383597700391,948.383597700391,948.4006654000841,948.4881939003244,space,0.09086749982088804,None,948.4891932001337,948.9025334669898,949.2170010004193,949.2025031000376,949.2025461001322,949.2170010004193,949.2170010004193,949.2170010004193,950.4885680000298,400,1,[1.2833968000486493],[1.283409200143069],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,20,0,240,4,950.5029013003223,,950.4897304000333,950.5029013003223,951.5029959999956,951.5029959999956,951.5029959999956,952.6547412001528,space,1.1396622997708619,None,952.6556709003635,953.0692649670566,953.3778825001791,953.362904000096,953.3629505001009,953.3778825001791,953.3778825001791,953.3778825001791,954.7044886001386,600,1,[1.3389767003245652],[1.3389902003109455],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,400,unexp,20,1,241,0,954.7191238002852,,954.7057986003347,954.7191238002852,955.7193884002045,955.7193884002045,955.7193884002045,956.4021538002416,space,0.6749782999977469,None,956.4028963004239,956.5024268669697,956.8167104003951,956.8023912003264,956.802434200421,956.8167104003951,956.8167104003951,956.8167104003951,958.5546303000301,300,1,[1.7490790002048016],[1.749090500175953],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,20,2,242,5,958.5695205000229,,958.5564420004375,958.5695205000229,959.5695145004429,959.5695145004429,959.5695145004429,959.787449600175,space,0.2039307001978159,None,959.7881097001955,960.499940767015,960.8177914000116,960.8032794003375,960.8033237000927,960.8177914000116,960.8177914000116,960.8177914000116,962.0714657003991,500,1,[1.265596500132233],[1.2656100001186132],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,20,3,243,6,962.0858033001423,,962.0739668002352,962.0858033001423,963.0858526001684,963.0858526001684,963.0858526001684,963.3554720003158,space,0.2670991998165846,None,963.3564065000974,963.4692398668888,963.7776992004365,963.7624737001024,963.7625306001864,963.7776992004365,963.7776992004365,963.7776992004365,965.6883661001921,300,1,[1.9233381999656558],[1.9233511998318136],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,20,4,244,11,965.7029303000309,,965.689560700208,965.7029303000309,966.7027614000253,966.7027614000253,966.7027614000253,966.82142820023,space,0.10787810012698174,None,966.822364800144,967.53558226681,967.8460876001045,967.8328463002108,967.8328830003738,967.8460876001045,967.8460876001045,967.8460876001045,971.0712504000403,700,1,[3.2360196001827717],[3.236036399845034],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,20,5,245,3,971.0855712001212,,971.0735371001065,971.0855712001212,972.0855239001103,972.0855239001103,972.0855239001103,972.3872406003065,space,0.2900392999872565,None,972.388155200053,972.5023688669937,972.8176274001598,972.8026877003722,972.8027527001686,972.8176274001598,972.8176274001598,972.8176274001598,973.9373926003464,200,1,[1.1320902998559177],[1.1321025998331606],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,20,6,246,10,973.9529460002668,,973.9390121004544,973.9529460002668,974.9526140000671,974.9526140000671,974.9526140000671,975.1047991001979,space,0.13462210027500987,None,975.1057653003372,975.5188684669013,975.8274709000252,975.8126002000645,975.8126465003006,975.8274709000252,975.8274709000252,975.8274709000252,976.8549733003601,400,1,[1.0395733998157084],[1.0395931997336447],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,20,7,247,9,976.8689455999993,,976.8562436001375,976.8689455999993,977.8689474002458,977.8689474002458,977.8689474002458,978.087332600262,space,0.20274609979242086,None,978.0882323002443,978.201641266762,978.507994600106,978.4926248001866,978.4926754003391,978.507994600106,978.507994600106,978.507994600106,980.1209421004169,300,1,[1.6255856999196112],[1.6255980003625154],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,400,unexp,20,8,248,2,980.1354913003743,,980.1233755000867,980.1354913003743,981.13535530027,981.13535530027,981.13535530027,982.0548721002415,space,0.9102293998003006,None,982.055811600294,982.7691797670598,983.0796490004286,983.062707000412,983.0627703000791,983.0796490004286,983.0796490004286,983.0796490004286,984.1207847003825,900,1,[1.0550734996795654],[1.055087599903345],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,20,9,249,8,984.1352451001294,,984.122315000277,984.1352451001294,985.135401900392,985.135401900392,985.135401900392,985.4373860000633,space,0.2977875000797212,None,985.438450100366,986.1517213667432,,986.4204781004228,986.4205230004154,986.4364393004216,986.4364393004216,986.4364393004216,988.6541071003303,600,1,[2.2311958000063896],[2.2312099002301693],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,400,unexp,20,10,250,1,988.6685872003436,,988.6554291001521,988.6685872003436,989.6688723000698,989.6688723000698,989.6688723000698,989.8029729002155,space,0.11853980040177703,None,989.8034909004346,990.2186548668581,990.5758860004134,990.5525956000201,990.5526860002428,990.5758860004134,990.5758860004134,990.5758860004134,992.1878254003823,300,1,[1.631454600021243],[1.6314713000319898],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,20,11,251,7,992.2022402002476,,992.1894935001619,992.2022402002476,993.2023011003621,993.2023011003621,993.2023011003621,993.6209859000519,space,0.41330059990286827,None,993.6218375000171,994.0351016671086,994.3501821001992,994.3333385000005,994.333405200392,994.3501821001992,994.3501821001992,994.3501821001992,995.3365617003292,800,1,[1.0007131998427212],[1.000723300036043],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,21,0,252,4,995.3521414003335,,995.338386000134,995.3521414003335,996.3517238004133,996.3517238004133,996.3517238004133,996.5689033004455,space,0.2151345000602305,None,996.5696463002823,996.9850988668079,997.2954850001261,997.2822900000028,997.2823220002465,997.2954850001261,997.2954850001261,997.2954850001261,998.6699824002571,500,1,[1.3856415003538132],[1.3856514003127813],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,21,1,253,10,998.6852771001868,,998.6711542000994,998.6852771001868,999.6850407002494,999.6850407002494,999.6850407002494,1000.0030308002606,space,0.3016237001866102,None,1000.0037961001508,1000.4184307670841,1000.7268607001752,1000.7127057001926,1000.7127526002005,1000.7268607001752,1000.7268607001752,1000.7268607001752,1001.5367554002441,300,1,[0.8216097997501493],[0.8216216000728309],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,400,unexp,21,2,254,0,1001.5517921000719,,1001.5381662002765,1001.5517921000719,1002.5519450004213,1002.5519450004213,1002.5519450004213,1002.9535312000662,space,0.39575429959222674,None,1002.9542730003595,1003.0682777669901,1003.378972500097,1003.3625840004534,1003.3626404004171,1003.378972500097,1003.378972500097,1003.378972500097,1004.6041394001804,400,1,[1.2378810998052359],[1.2378933997824788],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,21,3,255,8,1004.6186637002975,,1004.6055136001669,1004.6186637002975,1005.6186576001346,1005.6186576001346,1005.6186576001346,1006.1226763003506,space,0.5008415998890996,None,1006.1236816002056,1006.8350754669557,1007.1980791999958,1007.1815078002401,1007.1815843000077,1007.1980791999958,1007.1980791999958,1007.1980791999958,1008.3546424000524,600,1,[1.1699188998900354],[1.1699335998855531],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,21,4,256,7,1008.3683465002105,,1008.3558527003042,1008.3683465002105,1009.3684752001427,1009.3684752001427,1009.3684752001427,1009.7368606003001,space,0.35704660043120384,None,1009.7377731003799,1010.1514655668909,1010.4582568001933,1010.4425593004562,1010.4426082000136,1010.4582568001933,1010.4582568001933,1010.4582568001933,1012.1756627000868,100,1,[1.7307047001086175],[1.7307144002988935],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,21,5,257,6,1012.1847120001912,,1012.1769793001004,1012.1847120001912,1013.1846343004145,1013.1846343004145,1013.1846343004145,1013.5531108002178,space,0.362041600048542,None,1013.553818100132,1013.6684731669413,1013.9763392000459,1013.9622087003663,1013.9622488003224,1013.9763392000459,1013.9763392000459,1013.9763392000459,1014.9368889001198,100,1,[0.9724069000221789],[0.9724190998822451],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,400,unexp,21,6,258,1,1014.951450700406,,1014.9381746002473,1014.951450700406,1015.9516261001118,1015.9516261001118,1015.9516261001118,1016.0380850001238,space,0.08370389975607395,None,1016.0389625001699,1016.4514109669874,1016.7544819000177,1016.7424161001109,1016.742457000073,1016.7544819000177,1016.7544819000177,1016.7544819000177,1017.9699318003841,500,1,[1.2251112000085413],[1.2251272997818887],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,400,unexp,21,7,259,2,1017.9845925001428,,1017.9713325002231,1017.9845925001428,1018.9849138003774,1018.9849138003774,1018.9849138003774,1019.2528882003389,space,0.2595907999202609,None,1019.2536633000709,1019.9681871669056,1020.2778661004268,1020.2623917004094,1020.2624416002072,1020.2778661004268,1020.2778661004268,1020.2778661004268,1021.103857500013,800,1,[0.8387210997752845],[0.8387343999929726],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,21,8,260,3,1021.11821840005,,1021.105222100392,1021.11821840005,1022.1182381003164,1022.1182381003164,1022.1182381003164,1022.3032393003814,space,0.17720479983836412,None,1022.3039237000048,1022.4181620670172,1022.7289147004485,1022.7140533002093,1022.7141027003527,1022.7289147004485,1022.7289147004485,1022.7289147004485,1023.836957000196,100,1,[1.1198566001839936],[1.1198750999756157],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,21,9,261,5,1023.8516538999975,,1023.838180300314,1023.8516538999975,1024.8492391002364,1024.8492391002364,1024.8660293002613,1025.2195888003334,space,0.36322549963369966,None,1025.2204968002625,1025.9347691666956,1026.2535343002528,1026.2367575000972,1026.2368385000154,1026.2535343002528,1026.2535343002528,1026.2535343002528,1027.853268200066,400,1,[1.6133834002539515],[1.6133953002281487],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,21,10,262,9,1027.8678364004008,,1027.8545178002678,1027.8678364004008,1028.8659706003964,1028.8659706003964,1028.882231200114,1029.23641890008,space,0.35824650013819337,None,1029.237430300098,1029.351242167006,1029.6577969002537,1029.6425572000444,1029.6426091003232,1029.6577969002537,1029.6577969002537,1029.6577969002537,1031.0860257004388,200,1,[1.4406947996467352],[1.4407077999785542],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,1000,exp,21,11,263,11,1031.1012238003314,,1031.087486400269,1031.1012238003314,1032.10143240029,1032.10143240029,1032.10143240029,1032.40257950034,space,0.2919197999872267,None,1032.403336000163,1033.1180199669363,1033.4286772003397,1033.412448800169,1033.4125043000095,1033.4286772003397,1033.4286772003397,1033.4286772003397,1035.0370102003217,500,1,[1.6205406999215484],[1.6205564998090267],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.7,400,unexp,22,0,264,2,1035.0510301003233,,1035.0384035003372,1035.0510301003233,1036.0513985003345,1036.0513985003345,1036.0513985003345,1036.2363441004418,space,0.17441090010106564,None,1036.237326900009,1036.9510385669457,1037.2576536000706,1037.2420577001758,1037.242106600199,1037.2576536000706,1037.2576536000706,1037.2576536000706,1038.5034754001535,700,1,[1.2586896000429988],[1.2587100001983345],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.1,1000,exp,22,1,265,3,1038.5178144001402,,1038.50556910038,1038.5178144001402,1039.517861300148,1039.517861300148,1039.517861300148,1039.6035470003262,space,0.0805760002695024,None,1039.6045256000943,1039.717989966801,1040.0283702001907,1040.0122275003232,1040.0122893000953,1040.0283702001907,1040.0283702001907,1040.0283702001907,1041.2196719003841,400,1,[1.2045514001511037],[1.204564199782908],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,400,unexp,22,2,266,1,1041.2345757000148,,1041.2210071003065,1041.2345757000148,1042.2342306002975,1042.2342306002975,1042.2342306002975,1042.502630200237,space,0.2526320000179112,None,1042.5035314001143,1042.9177924669968,1043.2346030003391,1043.2194164004177,1043.2194650000893,1043.2346030003391,1043.2346030003391,1043.2346030003391,1044.4861501003616,600,1,[1.264370999764651],[1.2643825998529792],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
0.4,1000,exp,22,3,267,10,1044.5012272000313,,1044.487832300365,1044.5012272000313,1045.501243900042,1045.501243900042,1045.501243900042,1046.4688235004432,space,0.9593739998526871,None,1046.4695681002922,1046.884297466899,1047.2336657000706,1047.2180771003477,1047.2181296003982,1047.2336657000706,1047.2336657000706,1047.2336657000706,1048.8848569002002,500,1,[1.6638543996959925],[1.6638700999319553],1,001,2024-11-13_23h12.02.220,intentional_binding,2024.1.5,None,2024-11-13 23h12.14.890244 +0530,
